entity_id	label	entity_family	reason
7416	Q991662	person	raw_qid_label
7417	Q991682	person	raw_qid_label
7418	Q991754	person	raw_qid_label
7419	Q993008	person	raw_qid_label
7420	Q993905	person	raw_qid_label
7423	Q994992	person	raw_qid_label
7425	Q995850	person	raw_qid_label
7426	Q998702	person	raw_qid_label
7427	Q999296	person	raw_qid_label
7428	Q999299	person	raw_qid_label
7429	Q1001130	person	raw_qid_label
7430	Q1001214	person	raw_qid_label
7431	Q1001362	person	raw_qid_label
7432	Q1005179	person	raw_qid_label
7434	Q1008721	person	raw_qid_label
7435	Q1010375	person	raw_qid_label
7436	Q1010504	person	raw_qid_label
7439	Q1016801	work	raw_qid_label
7440	Q1017087	person	raw_qid_label
7441	Q1018174	group	raw_qid_label
7442	Q1024747	group	raw_qid_label
7443	Q1025847	person	raw_qid_label
7444	Q1028715	person	raw_qid_label
7445	Q1029016	person	raw_qid_label
7446	Q1029022	person	raw_qid_label
7447	Q1029056	person	raw_qid_label
7448	Q1029135	work	raw_qid_label
7449	Q1030927	group	raw_qid_label
7450	Q1031927	person	raw_qid_label
7451	Q1032540	organization	raw_qid_label
7452	Q1033465	organization	raw_qid_label
7453	Q1034128	person	raw_qid_label
7454	Q1035938	person	raw_qid_label
7455	Q1038375	person	raw_qid_label
7456	Q1038443	person	raw_qid_label
7457	Q1038614	person	raw_qid_label
7458	Q1039132	person	raw_qid_label
7459	Q1039367	person	raw_qid_label
7460	Q1041135	person	raw_qid_label
7461	Q1041211	person	raw_qid_label
7462	Q1041527	person	raw_qid_label
7463	Q1041544	person	raw_qid_label
7464	Q1041634	person	raw_qid_label
7465	Q1041819	person	raw_qid_label
7466	Q1041956	person	raw_qid_label
7467	Q1042407	person	raw_qid_label
7468	Q1042465	person	raw_qid_label
7471	Q1044165	person	raw_qid_label
7472	Q1044618	person	raw_qid_label
7473	Q1046136	person	raw_qid_label
7475	Q1046824	person	raw_qid_label
7476	Q1047230	person	raw_qid_label
7478	Q1048429	group	raw_qid_label
7479	Q1048439	person	raw_qid_label
7480	Q1051182	group	raw_qid_label
7481	Q1051850	person	raw_qid_label
7482	Q1053181	person	raw_qid_label
7483	Q1053244	person	raw_qid_label
7484	Q1054390	person	raw_qid_label
7485	Q1054625	person	raw_qid_label
7486	Q1054765	organization	raw_qid_label
7487	Q1055095	person	raw_qid_label
7488	Q1055439	person	raw_qid_label
7492	Q1058422	person	raw_qid_label
7494	Q1059115	work	raw_qid_label
7495	Q1059801	person	raw_qid_label
7496	Q1059865	person	raw_qid_label
7497	Q1061316	person	raw_qid_label
7498	Q1061848	person	raw_qid_label
7499	Q1063184	person	raw_qid_label
7501	Q1063713	person	raw_qid_label
7502	Q1064022	person	raw_qid_label
7503	Q1064319	group	raw_qid_label
7504	Q1064691	person	raw_qid_label
7505	Q1064827	person	raw_qid_label
7506	Q1065376	person	raw_qid_label
7507	Q1065815	person	raw_qid_label
7508	Q1066015	person	raw_qid_label
7509	Q1066018	organization	raw_qid_label
7511	Q1066361	person	raw_qid_label
7512	Q1066372	person	raw_qid_label
7513	Q1067322	person	raw_qid_label
7514	Q1068795	person	raw_qid_label
7515	Q1070310	work	raw_qid_label
7516	Q1070518	person	raw_qid_label
7517	Q1070698	person	raw_qid_label
7518	Q1071755	person	raw_qid_label
7519	Q1072590	person	raw_qid_label
7520	Q1073165	person	raw_qid_label
7521	Q1073993	person	raw_qid_label
7523	Q1077050	person	raw_qid_label
7524	Q1079861	person	raw_qid_label
7525	Q1081186	person	raw_qid_label
7526	Q1085473	person	raw_qid_label
7527	Q1086603	person	raw_qid_label
7529	Q1087011	person	raw_qid_label
7530	Q1087071	person	raw_qid_label
7535	Q1089513	person	raw_qid_label
7536	Q1090963	person	raw_qid_label
7537	Q1091285	person	raw_qid_label
7538	Q1092416	organization	raw_qid_label
7539	Q1092581	person	raw_qid_label
7540	Q1092605	person	raw_qid_label
7541	Q1093071	person	raw_qid_label
7542	Q1093949	person	raw_qid_label
7543	Q1094427	group	raw_qid_label
7544	Q1094920	person	raw_qid_label
7545	Q1095015	group	raw_qid_label
7546	Q1095790	person	raw_qid_label
7547	Q1096611	person	raw_qid_label
7548	Q1097348	organization	raw_qid_label
7549	Q1097365	person	raw_qid_label
7550	Q1097455	person	raw_qid_label
7551	Q1099307	person	raw_qid_label
7552	Q1100265	person	raw_qid_label
7553	Q1101357	person	raw_qid_label
7554	Q1101838	person	raw_qid_label
7555	Q1101902	person	raw_qid_label
7556	Q1101927	person	raw_qid_label
7557	Q1101973	person	raw_qid_label
7558	Q1102003	person	raw_qid_label
7559	Q1102092	group	raw_qid_label
7560	Q1107195	group	raw_qid_label
7561	Q1108465	person	raw_qid_label
7563	Q1110544	person	raw_qid_label
7564	Q1110557	person	raw_qid_label
7565	Q1111770	group	raw_qid_label
7568	Q1112554	person	raw_qid_label
7569	Q1112656	person	raw_qid_label
7570	Q1114301	organization	raw_qid_label
7572	Q1116846	person	raw_qid_label
7573	Q1117163	person	raw_qid_label
7574	Q1117536	person	raw_qid_label
7575	Q1118450	person	raw_qid_label
7576	Q1118997	person	raw_qid_label
7577	Q1122366	person	raw_qid_label
7579	Q1124579	organization	raw_qid_label
7580	Q1124735	person	raw_qid_label
7581	Q1124849	work	raw_qid_label
7582	Q1126287	group	raw_qid_label
7583	Q1126956	person	raw_qid_label
7584	Q1130258	person	raw_qid_label
7585	Q1130457	organization	raw_qid_label
7586	Q1130624	group	raw_qid_label
7588	Q1132004	person	raw_qid_label
7589	Q1132613	group	raw_qid_label
7590	Q1132817	person	raw_qid_label
7591	Q1133787	person	raw_qid_label
7592	Q1134748	person	raw_qid_label
7593	Q1134855	person	raw_qid_label
7594	Q1135233	person	raw_qid_label
7595	Q1135620	group	raw_qid_label
7596	Q1136235	person	raw_qid_label
7597	Q1136277	work	raw_qid_label
7598	Q1137049	person	raw_qid_label
7600	Q1137836	group	raw_qid_label
7601	Q1137855	person	raw_qid_label
7602	Q1138029	group	raw_qid_label
7603	Q1138185	group	raw_qid_label
7604	Q1138332	person	raw_qid_label
7605	Q1138658	organization	raw_qid_label
7608	Q1139269	person	raw_qid_label
7609	Q1139341	work	raw_qid_label
7610	Q1139446	person	raw_qid_label
7611	Q1139511	person	raw_qid_label
7612	Q1139678	person	raw_qid_label
7613	Q1139717	person	raw_qid_label
7614	Q1140031	person	raw_qid_label
7615	Q1140592	person	raw_qid_label
7616	Q1140971	person	raw_qid_label
7617	Q1141628	person	raw_qid_label
7618	Q1142250	person	raw_qid_label
7622	Q1143674	person	raw_qid_label
7623	Q1143714	person	raw_qid_label
7624	Q1143938	person	raw_qid_label
7626	Q1146107	person	raw_qid_label
7627	Q1146912	person	raw_qid_label
7628	Q1147045	group	raw_qid_label
7629	Q1147417	person	raw_qid_label
7630	Q1150524	person	raw_qid_label
7631	Q1150832	work	raw_qid_label
7632	Q1151661	group	raw_qid_label
7633	Q1152955	organization	raw_qid_label
7635	Q1154179	person	raw_qid_label
7637	Q1156919	person	raw_qid_label
7638	Q1157004	group	raw_qid_label
7639	Q1157734	person	raw_qid_label
7640	Q1159045	person	raw_qid_label
7641	Q1159055	person	raw_qid_label
7642	Q1159216	person	raw_qid_label
7643	Q1159227	person	raw_qid_label
7645	Q1160785	person	raw_qid_label
7646	Q1160853	person	raw_qid_label
7647	Q1161219	person	raw_qid_label
7648	Q1161698	person	raw_qid_label
7649	Q1161856	person	raw_qid_label
7650	Q1161892	person	raw_qid_label
7651	Q1163293	person	raw_qid_label
7652	Q1163375	person	raw_qid_label
7653	Q1163802	person	raw_qid_label
7654	Q1163845	person	raw_qid_label
7655	Q1164065	person	raw_qid_label
7656	Q1164620	person	raw_qid_label
7657	Q1164971	person	raw_qid_label
7659	Q1165655	group	raw_qid_label
7661	Q1167481	person	raw_qid_label
7664	Q1169051	person	raw_qid_label
7666	Q1171196	person	raw_qid_label
7667	Q1172062	organization	raw_qid_label
7669	Q1173267	person	raw_qid_label
7670	Q1173639	person	raw_qid_label
7671	Q1173818	person	raw_qid_label
7672	Q1173882	person	raw_qid_label
7673	Q1174345	person	raw_qid_label
7674	Q1174503	person	raw_qid_label
7675	Q1174564	person	raw_qid_label
7676	Q1174699	person	raw_qid_label
7677	Q1174846	person	raw_qid_label
7678	Q1176253	person	raw_qid_label
7679	Q1176593	person	raw_qid_label
7680	Q1176620	person	raw_qid_label
7681	Q1177147	person	raw_qid_label
7682	Q1177260	person	raw_qid_label
7683	Q1177310	person	raw_qid_label
7684	Q1179685	person	raw_qid_label
7685	Q1180698	work	raw_qid_label
7686	Q1180791	group	raw_qid_label
7687	Q1181679	work	raw_qid_label
7688	Q1187591	group	raw_qid_label
7689	Q1187592	person	raw_qid_label
7690	Q1188361	organization	raw_qid_label
7691	Q1189005	person	raw_qid_label
7693	Q1189377	person	raw_qid_label
7694	Q1189404	person	raw_qid_label
7695	Q1189587	person	raw_qid_label
7696	Q1189689	person	raw_qid_label
7697	Q1190294	person	raw_qid_label
7699	Q1190915	person	raw_qid_label
7700	Q1191674	person	raw_qid_label
7701	Q1192840	person	raw_qid_label
7704	Q1194523	person	raw_qid_label
7705	Q1195788	person	raw_qid_label
7708	Q1197707	group	raw_qid_label
7709	Q1198167	person	raw_qid_label
7710	Q1198697	person	raw_qid_label
7712	Q1200116	person	raw_qid_label
7714	Q1200552	organization	raw_qid_label
7715	Q1203444	person	raw_qid_label
7717	Q1209252	group	raw_qid_label
7719	Q1209753	person	raw_qid_label
7721	Q1210511	person	raw_qid_label
7722	Q1210548	person	raw_qid_label
7730	Q1223459	person	raw_qid_label
7731	Q1223875	person	raw_qid_label
7732	Q1224808	work	raw_qid_label
7733	Q1226614	person	raw_qid_label
7734	Q1226644	person	raw_qid_label
7735	Q1226838	person	raw_qid_label
7736	Q1227531	person	raw_qid_label
7737	Q1228933	person	raw_qid_label
7739	Q1229686	person	raw_qid_label
7741	Q1231073	person	raw_qid_label
7742	Q1231115	person	raw_qid_label
7743	Q1231503	person	raw_qid_label
7745	Q1232794	person	raw_qid_label
7746	Q1233590	person	raw_qid_label
7747	Q1234706	person	raw_qid_label
7748	Q1235479	person	raw_qid_label
7749	Q1237295	person	raw_qid_label
7750	Q1237389	person	raw_qid_label
7751	Q1237569	person	raw_qid_label
7752	Q1237675	person	raw_qid_label
7753	Q1238400	work	raw_qid_label
7754	Q1239086	person	raw_qid_label
7756	Q1239298	person	raw_qid_label
7757	Q1239330	person	raw_qid_label
7758	Q1239406	person	raw_qid_label
7759	Q1239413	person	raw_qid_label
7760	Q1239845	work	raw_qid_label
7761	Q1240192	person	raw_qid_label
7762	Q1243816	person	raw_qid_label
7763	Q1243844	person	raw_qid_label
7764	Q1244995	person	raw_qid_label
7768	Q1248590	person	raw_qid_label
7769	Q1249881	person	raw_qid_label
7770	Q1250344	person	raw_qid_label
7771	Q1250868	person	raw_qid_label
7772	Q1251090	person	raw_qid_label
7773	Q1251817	person	raw_qid_label
7774	Q1251819	person	raw_qid_label
7775	Q1252302	person	raw_qid_label
7776	Q1252342	person	raw_qid_label
7777	Q1252367	person	raw_qid_label
7778	Q1252512	person	raw_qid_label
7780	Q1252598	person	raw_qid_label
7781	Q1252886	person	raw_qid_label
7783	Q1253847	person	raw_qid_label
7785	Q1254421	work	raw_qid_label
7786	Q1254786	person	raw_qid_label
7787	Q1255380	person	raw_qid_label
7788	Q1255472	person	raw_qid_label
7789	Q1257923	person	raw_qid_label
7790	Q1260021	person	raw_qid_label
7791	Q1261293	person	raw_qid_label
7792	Q1261852	person	raw_qid_label
7793	Q1262126	person	raw_qid_label
7794	Q1263705	person	raw_qid_label
7795	Q1263798	person	raw_qid_label
7796	Q1264215	person	raw_qid_label
7797	Q1265420	person	raw_qid_label
7798	Q1265853	person	raw_qid_label
7799	Q1266160	person	raw_qid_label
7800	Q1266416	person	raw_qid_label
7802	Q1267727	person	raw_qid_label
7803	Q1268149	person	raw_qid_label
7805	Q1269551	group	raw_qid_label
7806	Q1270522	person	raw_qid_label
7807	Q1273037	person	raw_qid_label
7808	Q1273140	person	raw_qid_label
7810	Q1273666	work	raw_qid_label
7811	Q1273684	person	raw_qid_label
7814	Q1275768	person	raw_qid_label
7815	Q1275818	person	raw_qid_label
7816	Q1276110	person	raw_qid_label
7817	Q1276176	person	raw_qid_label
7818	Q1276579	person	raw_qid_label
7819	Q1276942	person	raw_qid_label
7820	Q1277002	person	raw_qid_label
7821	Q1277039	person	raw_qid_label
7822	Q1277085	person	raw_qid_label
7823	Q1277154	person	raw_qid_label
7824	Q1277934	person	raw_qid_label
7825	Q1277943	person	raw_qid_label
7826	Q1278413	person	raw_qid_label
7827	Q1279389	person	raw_qid_label
7828	Q1280254	person	raw_qid_label
7829	Q1280682	person	raw_qid_label
7830	Q1280760	person	raw_qid_label
7831	Q1281472	person	raw_qid_label
7832	Q1281533	person	raw_qid_label
7833	Q1281688	person	raw_qid_label
7834	Q1281731	person	raw_qid_label
7835	Q1281738	person	raw_qid_label
7836	Q1281891	work	raw_qid_label
7837	Q1281958	group	raw_qid_label
7838	Q1282439	person	raw_qid_label
7839	Q1282481	person	raw_qid_label
7840	Q1282525	person	raw_qid_label
7841	Q1282674	group	raw_qid_label
7842	Q1282707	person	raw_qid_label
7843	Q1282757	person	raw_qid_label
7844	Q1282932	person	raw_qid_label
7845	Q1283484	organization	raw_qid_label
7846	Q1283491	person	raw_qid_label
7847	Q1283850	person	raw_qid_label
7848	Q1284021	person	raw_qid_label
7849	Q1284078	person	raw_qid_label
7850	Q1284082	person	raw_qid_label
7851	Q1284580	person	raw_qid_label
7852	Q1284684	person	raw_qid_label
7853	Q1285155	person	raw_qid_label
7854	Q1286616	person	raw_qid_label
7855	Q1286750	person	raw_qid_label
7856	Q1287322	person	raw_qid_label
7857	Q1287512	person	raw_qid_label
7858	Q1287922	person	raw_qid_label
7860	Q1288823	person	raw_qid_label
7861	Q1289785	person	raw_qid_label
7862	Q1289871	person	raw_qid_label
7863	Q1290207	person	raw_qid_label
7864	Q1290301	person	raw_qid_label
7866	Q1290484	person	raw_qid_label
7867	Q1291141	person	raw_qid_label
7868	Q1291158	person	raw_qid_label
7869	Q1291210	person	raw_qid_label
7870	Q1291283	person	raw_qid_label
7871	Q1291882	person	raw_qid_label
7872	Q1292630	person	raw_qid_label
7873	Q1293264	person	raw_qid_label
7875	Q1295611	person	raw_qid_label
7876	Q1296868	person	raw_qid_label
7877	Q1298946	person	raw_qid_label
7878	Q1300032	person	raw_qid_label
7879	Q1303296	person	raw_qid_label
7880	Q1303837	person	raw_qid_label
7881	Q1305044	person	raw_qid_label
7882	Q1306352	person	raw_qid_label
7883	Q1307857	person	raw_qid_label
7884	Q1308174	person	raw_qid_label
7885	Q1308273	person	raw_qid_label
7886	Q1308545	person	raw_qid_label
7887	Q1310292	person	raw_qid_label
7888	Q1310972	person	raw_qid_label
7889	Q1314250	person	raw_qid_label
7890	Q1315977	person	raw_qid_label
7891	Q1317132	person	raw_qid_label
7892	Q1317474	person	raw_qid_label
7894	Q1319793	person	raw_qid_label
7895	Q1320006	person	raw_qid_label
7896	Q1320443	organization	raw_qid_label
7898	Q1321598	person	raw_qid_label
7899	Q1321739	person	raw_qid_label
7900	Q1322337	person	raw_qid_label
7901	Q1322365	person	raw_qid_label
7903	Q1323533	person	raw_qid_label
7904	Q1323594	organization	raw_qid_label
7906	Q1325985	organization	raw_qid_label
7907	Q1327389	organization	raw_qid_label
7908	Q1327695	person	raw_qid_label
7909	Q1327994	work	raw_qid_label
7910	Q1328532	person	raw_qid_label
7911	Q1328596	person	raw_qid_label
7912	Q1328695	person	raw_qid_label
7913	Q1328897	person	raw_qid_label
7914	Q1329116	person	raw_qid_label
7915	Q1329303	group	raw_qid_label
7917	Q1329615	organization	raw_qid_label
7918	Q1330362	person	raw_qid_label
7919	Q1330417	work	raw_qid_label
7920	Q1330714	person	raw_qid_label
7921	Q1331953	person	raw_qid_label
7922	Q1332134	group	raw_qid_label
7923	Q1332234	person	raw_qid_label
7924	Q1332362	person	raw_qid_label
7925	Q1332599	person	raw_qid_label
7926	Q1333634	person	raw_qid_label
7928	Q1334296	person	raw_qid_label
7929	Q1334471	group	raw_qid_label
7930	Q1334830	person	raw_qid_label
7932	Q1335915	person	raw_qid_label
7934	Q1336515	person	raw_qid_label
7936	Q1336879	person	raw_qid_label
7938	Q1337159	person	raw_qid_label
7941	Q1337635	person	raw_qid_label
7942	Q1337925	person	raw_qid_label
7943	Q1338367	person	raw_qid_label
7944	Q1338401	person	raw_qid_label
7945	Q1338638	group	raw_qid_label
7946	Q1338793	group	raw_qid_label
7947	Q1338869	person	raw_qid_label
7948	Q1339485	person	raw_qid_label
7949	Q1339491	person	raw_qid_label
7950	Q1340156	person	raw_qid_label
7951	Q1340277	person	raw_qid_label
7952	Q1340574	person	raw_qid_label
7953	Q1340923	person	raw_qid_label
7954	Q1341342	person	raw_qid_label
7955	Q1341627	person	raw_qid_label
7956	Q1341906	person	raw_qid_label
7957	Q1342960	person	raw_qid_label
7958	Q1343099	person	raw_qid_label
7959	Q1343162	person	raw_qid_label
7960	Q1343282	person	raw_qid_label
7961	Q1343356	person	raw_qid_label
7962	Q1343394	person	raw_qid_label
7963	Q1343732	person	raw_qid_label
7964	Q1343838	person	raw_qid_label
7965	Q1344131	group	raw_qid_label
7966	Q1344207	work	raw_qid_label
7967	Q1344213	person	raw_qid_label
7968	Q1344237	person	raw_qid_label
7969	Q1344323	person	raw_qid_label
7970	Q1344765	person	raw_qid_label
7972	Q1344806	person	raw_qid_label
7973	Q1344901	person	raw_qid_label
7975	Q1345722	person	raw_qid_label
7977	Q1346056	person	raw_qid_label
7978	Q1346079	person	raw_qid_label
7979	Q1346580	person	raw_qid_label
7980	Q1346591	person	raw_qid_label
7981	Q1346611	person	raw_qid_label
7983	Q1346808	person	raw_qid_label
7984	Q1346818	person	raw_qid_label
7985	Q1346972	person	raw_qid_label
7986	Q1347021	person	raw_qid_label
7987	Q1347030	person	raw_qid_label
7988	Q1347232	person	raw_qid_label
7989	Q1347984	work	raw_qid_label
7990	Q1348019	person	raw_qid_label
7991	Q1348071	person	raw_qid_label
7992	Q1348264	organization	raw_qid_label
7993	Q1348564	person	raw_qid_label
7994	Q1348605	person	raw_qid_label
7995	Q1349011	person	raw_qid_label
7996	Q1349205	person	raw_qid_label
7997	Q1349886	person	raw_qid_label
7998	Q1350676	person	raw_qid_label
7999	Q1350758	person	raw_qid_label
8000	Q1351000	person	raw_qid_label
8001	Q1351141	person	raw_qid_label
8002	Q1351229	person	raw_qid_label
8003	Q1351410	person	raw_qid_label
8004	Q1351511	person	raw_qid_label
8005	Q1351564	person	raw_qid_label
8007	Q1351662	person	raw_qid_label
8008	Q1351727	person	raw_qid_label
8009	Q1351905	person	raw_qid_label
8010	Q1351968	person	raw_qid_label
8011	Q1352321	person	raw_qid_label
8012	Q1353970	person	raw_qid_label
8013	Q1354081	person	raw_qid_label
8014	Q1354169	person	raw_qid_label
8015	Q1354875	person	raw_qid_label
8016	Q1355290	person	raw_qid_label
8017	Q1355379	person	raw_qid_label
8018	Q1355395	person	raw_qid_label
8019	Q1356550	person	raw_qid_label
8020	Q1356690	person	raw_qid_label
8021	Q1356749	person	raw_qid_label
8022	Q1356905	person	raw_qid_label
8023	Q1357189	person	raw_qid_label
8024	Q1357250	person	raw_qid_label
8025	Q1359005	person	raw_qid_label
8026	Q1359422	person	raw_qid_label
8027	Q1360326	person	raw_qid_label
8028	Q1361167	person	raw_qid_label
8029	Q1361260	person	raw_qid_label
8030	Q1361382	person	raw_qid_label
8031	Q1361838	person	raw_qid_label
8032	Q1362106	person	raw_qid_label
8033	Q1362791	person	raw_qid_label
